ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
0,35973,14638,117961,118052,118992,118321,290919,290919,118322
1,28294,21837,117961,118327,118507,118890,138290,118398,118892
1,42093,51145,118595,118596,81476,118422,149098,118424,118425
1,23096,17420,118212,118213,118042,118043,174445,270488,118046
1,740,3077,117961,118300,120312,124194,155644,118363,124196
1,32270,4728,117961,118343,123125,118685,120316,308574,118687
1,77299,75182,118200,118201,117941,117879,117886,19721,117880
1,42968,17561,91261,118026,118202,118259,118260,290919,118261
1,116606,67326,117910,117911,117912,118568,198040,19721,118570
1,40466,7001,117961,118327,118933,121594,302830,4673,121596
1,22634,14855,117961,118300,123719,118451,153802,118453,118454
1,43085,1614,117961,118327,118507,129909,185973,118453,129911
1,40453,12732,117910,117911,117912,117879,117886,19721,117880
1,3853,3990,117961,117962,118409,122645,151214,119221,122647
1,75834,3242,117961,118343,118514,118321,117906,290919,118322
1,954,33266,117961,118300,123719,118784,118785,290919,118786
1,78982,27102,117961,118327,118507,118863,122008,118398,118865
1,79934,4511,117961,118300,119181,117905,290919,290919,117908
1,14354,31067,117893,117894,117895,117899,117897,19721,117900
1,6977,3692,117961,118413,126229,118321,117906,290919,118322
1,74342,51124,117961,118300,118631,118422,161852,118424,118425
1,80929,4933,117961,118300,118458,307024,301218,118331,118332
1,37951,58511,117890,117891,117878,117879,117879,19721,117880
1,35423,1325,117961,117962,118910,117905,240983,290919,117908
1,34572,1903,117961,118343,118514,118321,117906,290919,118322
1,45687,4023,117961,118446,119064,118321,117906,290919,118322
1,6977,310697,117961,118343,118856,118321,117906,290919,118322
1,18418,123011,120342,120343,121014,118422,300136,118424,118425
1,917,15413,117961,118343,120270,119997,278014,118131,119998
1,76562,17550,117961,118446,118684,118784,130086,290919,118786
1,86308,50040,117961,118327,118391,118321,117906,290919,118322
1,77949,77950,117916,118150,117941,118568,139079,19721,118570
1,38722,12199,5110,117954,117895,117899,117897,19721,117900
1,278393,769,117961,118343,120722,118636,277718,118638,118639
1,42085,16371,117961,118446,118684,118321,117906,290919,118322
1,37143,4698,117961,117962,118352,117905,117906,290919,117908
1,80473,7243,117961,118343,118609,120357,125779,118424,120359
0,38587,65460,118079,118080,117878,117879,118177,19721,117880
1,80948,1012,117961,118225,119924,117905,240983,290919,117908
1,91017,7551,117961,118052,118867,117905,117906,290919,117908
1,28419,724,117961,118300,119181,118321,117906,290919,118322
1,74633,5504,117961,118300,118514,118685,132642,308574,118687
1,110845,16922,117961,117962,118501,118321,118448,290919,118322
1,78895,255037,118315,118316,118202,118784,262095,290919,118786
1,37260,12191,117876,117877,117878,117879,117879,19721,117880
1,43353,7553,117961,118225,118403,118321,240983,290919,118322
1,79976,15982,117961,118413,123003,118777,279443,308574,118779
1,77203,18129,117961,119256,119257,117946,118806,292795,117948
1,38029,27857,117918,117919,117920,117879,121445,19721,117880
1,23096,8283,117961,118327,118933,117905,117906,290919,117908
1,92378,7422,117961,118225,120050,117905,117906,290919,117908
1,6977,25,117961,117962,122224,118321,117906,290919,118322
1,16032,2946,117961,118343,119796,118685,120316,308574,118687
1,15703,1938,117961,118300,118066,120988,134839,118643,120989
1,42610,4620,117961,118300,119181,117905,117906,290919,117908
1,32270,1467,117961,118343,118833,118834,127160,118424,118836
1,81091,1030,117961,118343,120722,118361,118362,118363,118364
1,43174,1325,117961,117962,118910,117905,117906,290919,117908
1,78895,255037,118315,118316,123656,118784,208095,290919,118786
1,53101,7014,117961,118446,119961,118278,287351,290919,118279
1,38391,21162,118095,118096,118008,117885,118097,117887,117888
1,25103,16855,117961,118225,119092,122849,120324,119095,122850
1,27614,60792,117961,118327,121694,118685,147101,308574,118687
1,75834,671,117961,117962,118352,118321,240983,290919,118322
1,17836,32,117961,118343,118514,117905,117906,290919,117908
1,78611,56161,117961,118225,119824,122129,305057,121916,122131
1,14666,82284,118953,118954,117884,117885,117913,117887,117888
1,43170,71171,117961,118386,123844,118784,121556,290919,118786
1,34300,56784,118216,118217,117920,127389,127390,19721,127391
1,1937,8686,117961,118327,119830,118054,118054,117887,118055
1,3853,7014,117961,118446,119961,118259,118260,290919,118261
1,1020,6296,117961,117962,118910,118054,137135,117887,118055
1,33249,51287,117961,118343,119598,120344,195290,118424,120346
0,27876,53584,117916,117917,117884,117879,117886,19721,117880
1,80770,51172,117961,118225,120551,120690,120691,290919,120692
1,75338,75342,118126,118237,117895,117879,119820,19721,117880
1,43387,2395,117961,118300,123055,120006,129545,118424,120008
1,79092,17091,117961,118225,118403,132671,132894,290919,132673
0,95264,14731,117961,118446,118447,119346,302830,4673,119348
1,23879,5717,117961,118300,124725,118321,117906,290919,118322
1,35864,16682,119596,119597,120026,118293,118294,118295,118296
1,74001,3785,118090,118091,119424,179731,306570,117887,117973
1,75078,311682,119170,119171,121363,131336,197268,118467,131338
1,44356,7398,117961,118225,118616,117905,240983,290919,117908
1,79308,8606,117902,118041,118575,119949,131270,290919,119951
1,75659,6453,125714,125715,118910,117905,117906,290919,117908
1,26986,1043,117961,118327,120559,118641,132791,118643,118644
1,26431,3763,117961,118300,120059,120812,310589,118638,120814
1,4675,3949,117961,117962,118352,118685,237731,308574,118687
1,41806,18449,117961,118300,119181,118465,159686,118467,118468
1,17849,16573,117961,117969,6725,159677,159678,159679,159680
1,15915,16566,117961,118327,120559,118054,124424,117887,118055
1,79299,15473,117902,118041,117945,280788,280788,292795,119082
1,43894,1350,117961,118052,120096,118321,117906,290919,118322
1,80773,7220,117961,118225,120551,118321,223351,290919,118322
1,30566,5507,117961,118413,120370,118321,117906,290919,118322
1,42977,4106,119062,119091,122012,179731,130134,117887,117973
1,4675,54684,117961,117962,118910,118777,279443,308574,118779
0,39332,18211,117961,118386,119214,118259,120721,290919,118261
1,75078,3889,117961,118386,121668,126184,140840,118762,126186
1,3853,3889,117961,118386,121668,122551,140840,118762,122552
0,39264,58702,118256,118257,117945,126684,280788,292795,126685
1,81472,23338,117961,118052,118867,122129,270992,121916,122131
0,23181,55982,117983,117984,117878,117899,119057,19721,117900
1,4675,5997,117961,118446,16232,118784,117906,290919,118786
1,76896,55941,117961,118327,122109,118054,118054,117887,118055
1,34346,814,118887,118888,123719,118321,117906,290919,118322
1,74995,2983,117961,118343,118700,117905,240983,290919,117908
1,4675,7554,117961,118225,120551,128230,302830,4673,128231
1,78565,3814,118290,118291,120823,118396,269406,118398,118399
1,20294,33591,117916,118011,117884,117885,117913,117887,117888
1,23096,48960,122880,122974,118042,118043,118043,270488,118046
1,31346,30523,117961,118343,119984,123067,269406,118398,123068
1,15716,70480,119280,119281,117945,280788,121024,292795,119082
1,42508,3189,117961,118343,118856,119743,260524,3130,119745
1,75834,3692,117961,118413,126229,118321,117906,290919,118322
1,39262,4565,117961,118386,121961,117905,290878,290919,117908
0,16191,2017,117961,118327,121645,117905,287626,290919,117908
1,30952,1755,117961,117962,119223,125793,305057,118643,125795
1,78175,6993,117961,118343,118514,117905,240983,290919,117908
1,44812,7578,117961,118343,120722,118784,117906,290919,118786
0,29304,69487,117882,117883,117884,117879,117886,19721,117880
1,25231,27104,117961,118327,118507,118863,127778,118398,118865
1,23921,15887,117961,118052,120356,126516,300136,118612,126518
1,14960,58721,118084,118085,117941,117885,117913,117887,117888
1,80189,1325,117961,117969,118910,118054,118054,117887,118055
1,15815,4036,117961,118413,120370,120516,157086,120518,120519
1,42093,3918,117961,118343,118660,119433,133686,118424,119435
1,23179,5504,117961,118300,118514,118784,171184,290919,118786
0,80687,4341,117961,118300,118957,118321,117906,290919,118322
1,79363,252252,117902,117903,118437,122129,305057,121916,122131
1,25732,3722,117961,118300,120059,119849,124718,118638,119851
1,45790,91342,117961,118327,118933,307024,311622,118331,118332
1,79121,15887,117961,118052,120356,123737,305057,118960,123738
1,27403,1755,117961,117962,119223,125793,139296,118643,125795
1,5906,5966,117961,118446,16232,118368,170012,117887,118486
1,35540,100990,117929,117930,117912,117885,117913,117887,117888
1,26430,8410,118212,118580,117895,117885,117913,117887,117888
0,82090,3875,117961,118327,120318,118321,117906,290919,118322
0,80203,52687,117961,117962,118910,119346,4673,4673,119348
1,79092,13851,117961,118386,118522,307024,306404,118331,118332
1,17278,52105,118595,118596,81476,118834,140185,118424,118836
1,45699,3843,117961,118413,120370,118784,237727,290919,118786
1,75834,117445,119062,119091,118535,118321,117906,290919,118322
1,74302,27373,118658,119883,118635,174391,138895,119695,174393
1,76917,30534,117961,118343,119142,118321,150358,290919,118322
1,38119,20508,118219,118220,117941,127700,277706,19721,127702
1,32622,5137,118212,118213,123614,123615,301534,118424,123617
1,24887,16850,117961,118225,119092,119093,132519,119095,119096
1,31927,17787,118114,118115,118846,179731,140758,117887,117973
1,25993,80499,91261,118026,119734,122345,240337,118667,122346
1,75901,3918,117961,118343,118660,118912,309291,118424,118914
1,79121,5015,117961,118300,118395,118890,311441,118398,118892
1,81076,14638,117961,118052,118992,118321,290919,290919,118322
0,79092,5228,119596,119597,168533,120789,301124,118424,120791
0,967,51733,119280,119281,117945,126684,193644,292795,126685
0,77203,15978,117961,119256,119257,280788,280788,292795,119082
1,23701,4554,117961,118300,118514,118259,118260,290919,118261
1,106451,17788,117961,118446,119961,132671,118260,290919,132673
1,20279,60180,117916,118011,117941,117885,117913,117887,117888
1,20883,14638,117961,118052,118992,118784,120474,290919,118786
1,32410,36,117961,118413,119968,118321,117906,290919,118322
1,75901,5113,117961,118300,119890,120497,258776,118424,120499
1,74001,95245,118079,118080,117878,117885,118177,117887,117888
0,30835,2710,118290,118291,120823,118396,269406,118398,118399
1,36602,3116,117961,118300,147589,118054,118054,117887,118055
1,33248,3979,117961,118343,120347,118368,128683,117887,118486
1,28796,3262,117961,118343,123125,118321,117906,290919,118322
1,79092,25242,118555,118178,118320,118641,306399,118643,118644
1,43903,4565,117961,118386,121961,117905,117906,290919,117908
1,18418,3648,117961,118300,118631,126869,283548,118295,126870
1,78609,7560,117961,118300,119195,117905,117906,290919,117908
1,36267,61062,117961,118446,120368,119849,303111,118638,119851
1,80848,7506,117961,118446,120317,118777,279443,308574,118779
1,31441,7913,117961,117962,120677,122067,120065,118424,122069
1,75834,15389,117961,118225,122870,119928,129017,118331,119929
1,40438,18213,117961,118386,118746,118747,160002,118453,118749
1,20279,60238,117916,118011,117941,117885,117913,117887,117888
1,79168,13881,118602,118603,117941,117885,117886,117887,117888
1,38704,98596,117916,118011,117884,117885,117913,117887,117888
1,917,16024,117961,118300,119984,123067,269406,118398,123068
1,23568,4583,117961,118413,120370,118777,232825,308574,118779
0,7543,49574,117961,118052,118391,120773,118959,118960,120774
1,38719,50222,118079,118080,117878,117879,118177,19721,117880
1,103037,3332,117961,118343,121747,118784,130735,290919,118786
1,39331,8520,117961,118386,119954,118259,118260,290919,118261
1,18072,52417,117961,117962,118791,118396,300044,118398,118399
1,34345,814,118887,118888,123719,118321,117906,290919,118322
1,38718,70506,117910,117911,117912,117885,117913,117887,117888
1,74486,7539,117961,118343,119987,117905,117906,290919,117908
1,39331,58719,117961,118386,119954,119962,168365,118205,119964
1,3853,4950,117961,118343,119598,120344,303717,118424,120346
1,25677,4566,119062,119091,118992,118028,130134,117887,118030
1,81476,52105,118595,118596,81476,118422,149098,118424,118425
1,20294,72322,117916,118011,117884,117885,117913,117887,117888
1,3826,193,117961,118413,121639,118321,117906,290919,118322
1,4673,3692,117961,118413,126229,118784,117906,290919,118786
1,79543,92371,118315,118463,119214,118321,117906,290919,118322
1,4675,69225,117961,118052,118821,118321,117906,290919,118322
0,21751,70062,117961,118386,118746,118321,117906,290919,118322
1,33151,1652,117961,118327,118507,179731,179731,117887,117973
1,30564,85475,117961,118300,123472,117905,117906,290919,117908
1,23395,4698,117961,117962,118352,118321,290919,290919,118322
1,18254,770,117961,118300,119181,121594,302830,4673,121596
0,35297,3053,117961,118225,120663,118641,306399,118643,118644
1,23921,1541,117961,118225,123173,118054,121311,117887,118055
1,25993,19760,117961,117962,118352,118321,117906,290919,118322
1,80843,994,117961,118300,120312,119849,124690,118638,119851
1,37260,20690,117876,117877,117878,118568,173457,19721,118570
1,25726,4549,117961,118225,120050,118321,117906,290919,118322
1,3853,17532,117961,118225,124380,135809,310608,118331,135811
1,20364,16971,117961,118343,119993,118321,117906,290919,118322
1,31492,2641,117961,118327,118391,118784,117906,290919,118786
1,43242,25721,118887,118888,119136,119137,122564,118474,119139
1,40237,55274,91261,118026,118027,273308,307480,249618,118232
1,6977,7445,117961,118343,122299,179731,118054,117887,117973
1,107890,5701,117961,118052,118821,118207,174445,270488,118209
1,80913,4757,118212,118213,118458,119849,290535,118638,119851
1,86127,782,117961,118413,127522,118784,240983,290919,118786
1,24016,5550,118256,118257,117945,259173,118806,292795,118943
1,34345,36144,117961,118300,124816,118685,126297,308574,118687
1,36267,99669,117961,118446,118701,118702,132462,118704,118705
1,4675,215806,118315,118316,123656,118321,242891,290919,118322
1,25240,50040,117961,118327,118391,118777,279443,308574,118779
1,19303,19642,117961,118413,118481,118321,117906,290919,118322
1,70302,15459,118169,118170,118575,117946,125297,292795,117948
1,79959,23347,117961,118052,121667,118685,279443,308574,118687
1,23921,48993,126918,126919,118042,118043,118043,270488,118046
1,44706,25,117961,117962,122224,118321,117906,290919,118322
1,31825,21303,117961,118300,119890,307024,152866,118331,118332
1,16018,1398,117961,118300,118437,117905,240983,290919,117908
1,75901,2908,117961,118343,118979,120344,129564,118424,120346
1,20292,96444,117926,118124,117884,117885,117913,117887,117888
1,41897,3838,117961,118225,119924,118321,117906,290919,118322
1,80903,2819,119062,119091,120410,118028,310589,117887,118030
1,27124,86299,117961,118327,120383,117905,117906,290919,117908
0,19842,4511,117961,118300,119181,118784,117906,290919,118786
1,28149,70066,91261,118026,118202,119962,168365,118205,119964
1,29304,12259,117918,117919,117884,117879,117886,19721,117880
1,78405,5568,121785,121786,118492,118747,130707,118453,118749
1,15714,32117,118555,118178,117945,119899,310825,19793,119900
1,20294,19132,117916,118011,118599,179731,163899,117887,117973
1,35846,4659,117961,118225,120663,118321,117906,290919,118322
1,35278,8164,117961,118327,120685,118841,166363,118643,118843
